from(10090),to(9606)
NP_001074902,NP_001182073
NP_001074565,NP_714918
NP_722496,NP_001010874
NP_001032806,NP_722518
NP_080996,NP_997237
NP_001103483,NP_861448
NP_742144,NP_055830
NP_758475,NP_001010898
NP_001155295,NP_055478
NP_766030,NP_055992
NP_766231,NP_919290
NP_766290,NP_849196
NP_766319,NP_689749
NP_766335,NP_849194
NP_766389,NP_835454
NP_001161748,NP_066405
NP_001074735,NP_116168
NP_766513,NP_001003760
NP_766536,NP_001186101
NP_001161760,NP_079527
NP_035031,NP_775188
NP_775567,NP_775489
NP_775540,NP_852466
NP_775566,NP_065197
XP_001480194,NP_775750
XP_006538453,NP_775809
NP_848917,NP_775818
NP_082421,NP_001034637
NP_780542,NP_775908
NP_001032952,NP_775965
NP_776092,NP_061909
NP_001035226,NP_776167
NP_080549,NP_776185
NP_001010828,NP_778237
NP_997650,NP_778238
NP_780343,NP_001257306
NP_780385,NP_001002912
NP_780538,NP_998885
NP_001240742,NP_001191732
NP_780639,NP_060420
NP_780657,NP_001010852
NP_067617,NP_940978
NP_941075,NP_787077
NP_898938,NP_789786
NP_795950,NP_203753
NP_001074481,NP_775821
NP_796135,NP_878907
NP_796138,NP_001073969
NP_796149,NP_997723
NP_796338,NP_001017995
NP_001192270,NP_003616
NP_808315,NP_001025125
NP_808394,NP_945345
NP_808565,NP_848632
NP_835216,NP_001189367
NP_839990,NP_689914
NP_848534,NP_149043
NP_083380,NP_001019764
NP_858050,NP_996805
NP_001164383,NP_055633
NP_001029209,NP_001035892
NP_001138425,NP_612354
NP_891557,NP_001035987
NP_898852,NP_004942
NP_898975,NP_001230008
NP_001157788,NP_001138537
NP_001098671,NP_899230
NP_081920,NP_001128558
NP_001034584,NP_919278
NP_001074626,NP_938012
NP_001028644,NP_938020
NP_084021,NP_942568
NP_001074872,NP_065856
NP_084213,NP_997191
NP_001028520,NP_065076
NP_663480,NP_065991
NP_001177281,NP_443139
NP_001074674,NP_997213
NP_001137428,NP_001129579
NP_776114,NP_588613
NP_080414,NP_001012279
NP_081534,NP_443148
NP_081311,NP_001083053
NP_001074535,NP_055772
NP_001156617,NP_001092764
NP_001013040,NP_001014440
NP_001028447,NP_775872
NP_950181,NP_055751
NP_001093919,NP_005631
NP_076392,NP_001121687
NP_076361,NP_001153605
NP_001094061,NP_001094058
NP_958809,NP_055671
NP_083474,NP_001229679
NP_081064,NP_001138450
NP_852086,NP_001103132
NP_444328,NP_997046
NP_955534,NP_950247
NP_082113,NP_001008494
NP_001038989,NP_065853
NP_082931,NP_001012998
NP_001028514,NP_059995
NP_001164318,NP_001127835
NP_001017427,NP_689786
NP_001078972,NP_001096640
XP_006539484,NP_001138682
NP_082099,NP_689645
NP_001164258,NP_001230199
NP_001074898,NP_079280
NP_997114,NP_001137440
NP_808496,NP_001001669
NP_001157909,NP_001157908
NP_955018,NP_001073920
NP_081383,NP_001106795
NP_081970,NP_001010917
NP_001201840,NP_001013712
NP_001258477,NP_001258489
NP_666449,NP_996763
NP_777273,NP_705833
NP_001074692,NP_002885
NP_084197,NP_001078898
NP_987077,NP_001157849
NP_001074665,NP_001073027
NP_081794,NP_001093122
NP_001074797,NP_787052
NP_001121563,NP_997248
NP_001182622,NP_001078889
NP_001155978,NP_005471
NP_083392,NP_055682
NP_001028615,NP_001009565
NP_001139109,NP_001139108
NP_001038993,NP_056073
NP_033236,NP_620636
NP_001139801,NP_001094871
NP_031446,NP_000015
NP_031488,NP_001120982
NP_033826,NP_000032
NP_031525,NP_000042
NP_038510,NP_001274273
NP_031836,NP_112503
NP_034292,NP_000118
NP_032019,NP_000129
NP_032199,NP_001019265
NP_033196,NP_000184
NP_001272966,NP_000256
NP_631973,NP_001170858
NP_035791,NP_000363
NP_033541,NP_000368
NP_034457,NP_000398
NP_031998,NP_000495
NP_082063,NP_000626
NP_001104532,NP_001128633
NP_031850,NP_000771
NP_034206,NP_000785
NP_032281,NP_000850
NP_034643,NP_000866
NP_035160,NP_001136067
NP_081201,NP_000927
NP_035328,NP_000954
NP_033721,NP_001079
NP_579938,NP_942131
NP_150371,NP_001094
NP_032252,NP_001185
NP_031599,NP_001203
NP_056548,NP_001220
NP_034617,NP_115657
NP_062654,NP_001120669
NP_001070830,NP_001153173
NP_062714,NP_001446
NP_997122,NP_001511
NP_038590,NP_001007246
NP_001258957,NP_001661
NP_031588,NP_001708
NP_001036782,NP_001762
NP_031681,NP_001774
NP_067325,NP_001812
NP_001106717,NP_001813
NP_001020264,NP_001243019
NP_031889,NP_001923
NP_906272,NP_002054
NP_766151,NP_002117
NP_034572,NP_002124
NP_851305,NP_002149
NP_058585,NP_002187
NP_065608,NP_002192
NP_081839,NP_066293
NP_038853,NP_002340
NP_034879,NP_002346
NP_001164008,NP_001124477
NP_034925,NP_002400
NP_032624,NP_002403
NP_034979,NP_002458
NP_079592,NP_002483
NP_035082,NP_002528
NP_067337,NP_002572
NP_083037,NP_002573
NP_291059,NP_002579
NP_032864,NP_002634
NP_057908,NP_001001998
NP_032040,NP_817092
NP_032271,NP_002720
NP_062510,NP_002766
NP_082903,NP_002770
NP_001159853,NP_602296
NP_001020089,NP_998759
NP_035651,NP_002990
NP_078775,NP_003012
NP_035515,NP_003027
NP_001159539,NP_067019
NP_001171032,NP_003040
NP_035545,NP_003059
NP_033239,NP_003071
NP_084225,NP_001034786
NP_033268,NP_003109
NP_694816,NP_003110
NP_065239,NP_003122
NP_001074757,NP_003175
NP_033386,NP_003192
NP_059072,NP_003207
NP_033380,NP_937983
NP_035710,NP_003237
NP_001073598,NP_001027454
NP_035736,NP_003269
NP_068685,NP_003311
NP_848750,NP_003360
NP_033542,NP_003381
NP_001273656,NP_003440
NP_031593,NP_003449
NP_035907,NP_003452
NP_033778,NP_001229832
NP_033993,NP_001127891
NP_038895,NP_001248337
NP_082375,NP_003575
NP_058606,NP_003611
NP_001153680,NP_003657
NP_001120731,NP_003713
NP_063914,NP_003784
NP_034997,NP_003794
NP_035934,NP_003842
NP_034001,NP_003876
NP_035148,NP_003891
NP_031654,NP_003905
NP_001123660,NP_001092870
NP_035719,NP_003911
NP_663592,NP_003913
NP_084428,NP_001263241
NP_031628,NP_004046
NP_001157112,NP_004058
NP_032022,NP_004100
NP_038783,NP_004121
NP_001152877,NP_004131
NP_035145,NP_001177747
NP_032140,NP_004179
NP_035570,NP_004180
NP_075545,NP_004194
NP_035952,NP_004195
NP_598571,NP_004217
NP_569721,NP_004250
NP_663367,NP_004273
NP_032579,NP_004307
NP_059102,NP_004372
NP_032774,NP_004411
NP_598661,NP_004568
NP_001074801,NP_004585
NP_082485,NP_004614
NP_001074395,NP_004622
NP_001269055,NP_001003694
NP_663603,NP_004642
NP_001258299,NP_004705
NP_080571,NP_004706
NP_839987,NP_004717
NP_001025021,NP_001028229
NP_808307,NP_004737
NP_001123929,NP_001248763
NP_031952,NP_001135888
NP_001106170,NP_004753
NP_001091998,NP_004761
NP_081218,NP_004800
NP_001028697,NP_004814
NP_034412,NP_001032354
NP_032435,NP_004858
NP_080397,NP_004865
NP_077135,NP_004879
NP_001034746,NP_004914
NP_031590,NP_001231630
NP_001191972,NP_004964
NP_081212,NP_005006
NP_080628,NP_005029
NP_001034178,NP_005056
NP_598746,NP_005100
NP_666265,NP_005110
NP_034178,NP_005128
NP_001033744,NP_443079
NP_033488,NP_005144
NP_032913,NP_005160
NP_031526,NP_005163
NP_031632,NP_005172
NP_032113,NP_808221
NP_032180,NP_005272
NP_032566,NP_005350
NP_001185843,NP_001123645
NP_035292,NP_005447
NP_034788,NP_005452
NP_067485,NP_001244222
NP_032611,NP_005579
NP_663602,NP_005667
NP_065639,NP_005671
NP_033453,NP_001230806
NP_035381,NP_005768
NP_032053,NP_005794
NP_035764,NP_005870
NP_001139275,NP_001229886
NP_036078,NP_005913
NP_647472,NP_005928
NP_036142,NP_006018
NP_034543,NP_006035
NP_001186204,NP_001239320
NP_001230002,NP_006071
NP_035171,NP_006185
NP_001076785,NP_006197
NP_032843,NP_001139658
NP_033558,NP_006288
NP_064344,NP_006299
NP_001240833,NP_006303
NP_038525,NP_006359
NP_067443,NP_006368
NP_080101,NP_006371
NP_775598,NP_006429
NP_620092,NP_006451
NP_473443,NP_006460
NP_061374,NP_006490
NP_035342,NP_006495
NP_033219,NP_006518
NP_079666,NP_006618
NP_001156942,NP_001137378
NP_062811,NP_006694
NP_033564,NP_001074423
NP_647470,NP_001073270
NP_032062,NP_006723
NP_001157136,NP_006748
NP_031596,NP_006754
NP_001164497,NP_006803
NP_064339,NP_006862
NP_775550,NP_008855
NP_059087,NP_008864
NP_083808,NP_851030
NP_659171,NP_008971
NP_001129526,NP_008972
NP_061245,NP_001095896
NP_705789,NP_009014
NP_033506,NP_009053
NP_114397,NP_009090
NP_036045,NP_009122
NP_444389,NP_009139
NP_079868,NP_009140
NP_036186,NP_009201
NP_001153118,NP_001020419
NP_033462,NP_443732
NP_062626,NP_004308
NP_075832,NP_110395
NP_001074552,NP_001269674
NP_033610,NP_055192
NP_038737,NP_056492
NP_081706,NP_001137146
NP_853621,NP_060600
NP_064419,NP_116023
NP_001161980,NP_001306
NP_035676,NP_001167567
NP_031970,NP_001245303
NP_062354,NP_071889
NP_114090,NP_071881
NP_080553,NP_054781
NP_001091700,NP_001155251
NP_619611,NP_066949
NP_001034913,NP_001026904
NP_001170910,NP_542195
NP_001074175,NP_003963
NP_001013407,NP_065713
NP_082695,NP_057501
NP_038799,NP_647473
NP_663563,NP_015556
NP_001074773,NP_031374
NP_032893,NP_031392
NP_031600,NP_758957
NP_031750,NP_005131
NP_032116,NP_116027
NP_032119,NP_536721
NP_001129536,NP_001116427
NP_032542,NP_065924
NP_032554,NP_037446
NP_032614,NP_061140
NP_001034454,NP_001265252
NP_032677,NP_001073885
NP_001074244,NP_001074248
NP_032740,NP_060087
NP_032747,NP_056207
NP_001177117,NP_001010848
NP_032785,NP_001074306
NP_032822,NP_067036
NP_032834,NP_148983
NP_032895,NP_077734
NP_033019,NP_061133
NP_033071,NP_068810
NP_033217,NP_110440
NP_033385,NP_940926
NP_033602,NP_001161850
NP_033603,NP_001010879
NP_033816,NP_004298
NP_796233,NP_066566
NP_034247,NP_071895
NP_034385,NP_000147
NP_034532,NP_068808
NP_034538,NP_066550
NP_001153100,NP_620074
NP_034589,NP_076920
NP_034846,NP_039269
NP_001264238,NP_055438
NP_034920,NP_055606
NP_001104302,NP_002496
NP_035216,NP_055855
NP_035311,NP_059431
NP_001037836,NP_579917
NP_035367,NP_004575
NP_001158239,NP_071765
NP_035471,NP_057260
NP_035493,NP_001139267
NP_035499,NP_079021
NP_001103820,NP_001138829
NP_035834,NP_004657
NP_001032754,NP_710155
NP_036062,NP_055210
NP_036178,NP_057302
NP_036183,NP_000964
NP_109618,NP_036200
NP_660256,NP_036228
NP_038911,NP_001026864
NP_112475,NP_036384
NP_034731,NP_036416
NP_001014976,NP_036423
NP_001018097,NP_036449
NP_038788,NP_036460
NP_061365,NP_001138887
NP_058548,NP_036610
NP_001028653,NP_001120864
NP_082311,NP_001186764
NP_001239383,NP_001123544
NP_062792,NP_037469
NP_061280,NP_038474
NP_038555,NP_878248
NP_038676,NP_005610
NP_038772,NP_478137
NP_001106845,NP_004522
NP_038903,NP_061818
NP_038904,NP_055187
NP_038914,NP_057157
NP_038935,NP_071322
NP_038939,NP_060173
NP_038954,NP_065700
NP_001106890,NP_001184042
NP_081306,NP_054745
NP_766004,NP_054747
NP_001004144,NP_001078923
NP_080154,NP_054765
NP_079878,NP_054886
NP_079608,NP_054889
NP_001171129,NP_054894
NP_080245,NP_054896
NP_766233,NP_055098
NP_766277,NP_055129
NP_001154878,NP_937825
NP_083144,NP_001095124
NP_001035886,NP_055523
NP_663503,NP_001192048
NP_077141,NP_001136075
NP_001020480,NP_055634
NP_001005507,NP_775179
NP_705807,NP_055663
NP_071313,NP_055664
NP_081180,NP_001243638
NP_598633,NP_001009999
NP_001028611,NP_001157683
NP_932140,NP_055971
NP_631885,NP_001165980
NP_653107,NP_056120
NP_598723,NP_001124427
NP_954666,NP_056170
NP_001038994,NP_056173
NP_852059,NP_056206
NP_598916,NP_001020128
NP_598692,NP_056265
NP_001154801,NP_056277
NP_598691,NP_056328
NP_001157173,NP_056355
NP_001164271,NP_056368
NP_001074537,NP_056380
NP_766251,NP_056445
NP_848872,NP_056464
NP_776108,NP_056513
NP_083354,NP_056969
NP_001157833,NP_001183955
NP_659126,NP_057019
NP_075656,NP_666499
NP_067341,NP_057079
NP_081451,NP_057097
NP_080317,NP_057136
NP_942128,NP_057139
NP_079722,NP_057192
NP_062379,NP_057288
NP_001028604,NP_057301
NP_001028364,NP_057339
NP_663368,NP_001166599
NP_001035486,NP_057359
NP_150289,NP_057384
NP_081070,NP_057389
NP_079923,NP_057392
NP_062516,NP_001032961
NP_062773,NP_057405
NP_997615,NP_057480
NP_084042,NP_057532
NP_766323,NP_057562
NP_083362,NP_057565
NP_079871,NP_057581
NP_080719,NP_057582
NP_694800,NP_057589
NP_080267,NP_060565
NP_631937,NP_057703
NP_113552,NP_001028260
NP_075544,NP_057737
NP_057871,NP_112590
NP_001157584,NP_001265598
NP_058560,NP_660161
NP_001157824,NP_058634
NP_001003950,NP_783322
NP_001078824,NP_065783
NP_083744,NP_001188481
NP_001136420,NP_060012
NP_081770,NP_060082
NP_068366,NP_060083
NP_001161359,NP_060105
NP_083712,NP_060114
NP_075806,NP_060138
NP_080095,NP_001098988
NP_079987,NP_060150
NP_758508,NP_001155056
NP_001161435,NP_060239
NP_663336,NP_060267
NP_598475,NP_060292
NP_081001,NP_060293
NP_079609,NP_060311
NP_932781,NP_060327
NP_079648,NP_060328
NP_082575,NP_060337
NP_766358,NP_060338
NP_758486,NP_060375
NP_808474,NP_060392
NP_001074563,NP_060423
NP_080918,NP_060426
NP_659047,NP_060434
NP_080783,NP_060445
NP_082956,NP_060480
NP_619616,NP_060489
NP_598650,NP_001137360
NP_001074793,NP_060562
NP_080654,NP_001009996
NP_081044,NP_060605
NP_001074837,NP_060608
NP_077224,NP_060619
NP_941006,NP_060643
NP_001020088,NP_060647
NP_080088,NP_060670
NP_001185502,NP_060688
NP_758492,NP_060700
NP_663574,NP_060711
NP_080227,NP_060793
NP_080511,NP_060827
NP_955769,NP_001156730
NP_938034,NP_060939
NP_075698,NP_060962
NP_067514,NP_061109
NP_067297,NP_001247403
NP_598713,NP_061141
NP_061213,NP_848934
NP_061214,NP_065847
NP_079554,NP_061329
NP_061360,NP_056163
NP_444370,NP_061763
NP_083000,NP_001229510
NP_076365,NP_061913
NP_062329,NP_061916
NP_848718,NP_061924
NP_001019556,NP_061968
NP_080291,NP_061976
NP_599018,NP_652759
NP_001155263,NP_000234
NP_062391,NP_859062
NP_062392,NP_004572
NP_001153091,NP_710149
NP_659162,NP_062552
NP_001077390,NP_112506
NP_064305,NP_009133
NP_064395,NP_064511
NP_064410,NP_001033717
NP_075736,NP_951032
NP_647469,NP_064536
NP_758484,NP_064578
NP_081072,NP_064582
NP_473381,NP_064630
NP_064655,NP_071920
NP_795977,NP_065108
NP_082203,NP_065128
NP_083293,NP_065142
NP_919239,NP_001071121
NP_001156791,NP_065194
NP_666114,NP_001035546
NP_647465,NP_065750
NP_542374,NP_065804
NP_694629,NP_001269589
NP_001074810,NP_065894
NP_001074572,NP_001162589
NP_001074642,NP_065922
NP_663481,NP_065960
NP_001258607,NP_065973
NP_083159,NP_065998
NP_084360,NP_001073921
NP_659141,NP_066018
NP_067335,NP_004201
NP_067402,NP_787081
NP_067409,NP_851320
NP_067430,NP_116569
NP_067487,NP_056046
NP_067540,NP_796375
NP_001028957,NP_848928
NP_068356,NP_001241658
NP_775572,NP_001186444
NP_071308,NP_068587
NP_071311,NP_068590
NP_068686,NP_075060
NP_083908,NP_068778
NP_071303,NP_443192
NP_001074620,NP_071324
NP_079577,NP_071344
NP_683752,NP_071345
NP_082409,NP_071356
NP_663384,NP_071375
NP_071712,NP_071410
NP_783576,NP_071449
NP_082111,NP_071451
NP_291039,NP_071496
NP_084046,NP_734465
NP_777359,NP_071325
NP_077248,NP_071756
NP_032765,NP_071900
NP_109674,NP_071909
NP_033543,NP_071915
NP_001116252,NP_071925
NP_666226,NP_001029027
NP_073561,NP_001180353
NP_766412,NP_073594
NP_780410,NP_073618
NP_663445,NP_073620
NP_598626,NP_073747
NP_080774,NP_073750
NP_075749,NP_076425
NP_001013626,NP_001010895
NP_076003,NP_872578
NP_076036,NP_112578
NP_076157,NP_110435
NP_080516,NP_076416
NP_001164181,NP_077000
NP_780659,NP_077005
NP_077158,NP_653229
NP_001028451,NP_077270
NP_001004164,NP_077288
NP_598561,NP_077289
NP_598454,NP_077297
NP_080270,NP_077305
NP_694807,NP_077321
NP_001139695,NP_115963
NP_001154810,NP_085148
NP_775281,NP_078872
NP_079947,NP_078899
NP_001153071,NP_078930
NP_766250,NP_001006637
NP_665832,NP_078950
NP_780359,NP_078991
NP_080264,NP_001129177
NP_666331,NP_079007
NP_001074705,NP_079014
NP_666317,NP_001275696
NP_694776,NP_079091
NP_083610,NP_001153575
NP_080644,NP_079104
NP_473430,NP_079107
NP_808256,NP_079114
NP_083366,NP_079121
NP_001025027,NP_079133
NP_080420,NP_079163
NP_080772,NP_079191
NP_789808,NP_079215
NP_598552,NP_079225
NP_079955,NP_001095866
NP_080137,NP_079354
NP_001240282,NP_079458
NP_081773,NP_079485
NP_079673,NP_001001683
NP_079755,NP_619646
NP_079765,NP_149096
NP_079820,NP_112570
NP_079985,NP_001269608
NP_001072114,NP_001096062
NP_080001,NP_699207
NP_080083,NP_919274
NP_080139,NP_775107
NP_080188,NP_543011
NP_080203,NP_115727
NP_080209,NP_620175
NP_080256,NP_001004354
NP_080290,NP_112190
NP_080343,NP_699163
NP_001153413,NP_114160
NP_080445,NP_114110
NP_080693,NP_115688
NP_080757,NP_057224
NP_080779,NP_660310
NP_080880,NP_001156001
NP_080892,NP_115569
NP_080906,NP_789761
NP_080923,NP_848661
NP_080958,NP_001123357
NP_081122,NP_001257927
NP_081156,NP_115785
NP_081374,NP_660213
NP_001074875,NP_689542
NP_081468,NP_714923
NP_081506,NP_001268704
NP_081555,NP_219486
NP_081425,NP_851808
NP_083761,NP_919272
NP_082240,NP_872327
NP_082303,NP_001104740
NP_082461,NP_775762
NP_082509,NP_573566
NP_082997,NP_694972
NP_083007,NP_065779
NP_001158181,NP_757385
NP_083047,NP_443080
NP_083105,NP_588608
NP_083219,NP_001129730
NP_083240,NP_115543
NP_899116,NP_001273088
NP_083547,NP_114109
NP_081724,NP_001116241
NP_001159402,NP_690909
NP_083964,NP_542763
NP_084239,NP_114108
NP_084253,NP_955452
NP_084452,NP_689552
NP_084527,NP_742024
NP_001032801,NP_110406
NP_958740,NP_110419
NP_700456,NP_110436
NP_082169,NP_112178
NP_690035,NP_112483
NP_789804,NP_112587
NP_083546,NP_001020787
NP_001186605,NP_001257414
NP_001028841,NP_001254514
NP_114077,NP_115873
NP_598784,NP_114143
NP_001104611,NP_114407
NP_840094,NP_114432
NP_001272874,NP_115519
NP_082875,NP_115544
NP_775544,NP_115597
NP_997405,NP_115606
NP_848465,NP_115639
NP_663583,NP_115811
NP_955354,NP_115871
NP_997147,NP_001123482
NP_780443,NP_115900
NP_796327,NP_001244220
NP_758465,NP_115984
NP_001028374,NP_116052
NP_001012535,NP_116053
NP_062269,NP_612505
NP_666289,NP_116090
NP_082316,NP_116184
NP_705768,NP_116195
NP_082927,NP_116202
NP_001074476,NP_116214
NP_848866,NP_001119812
NP_079945,NP_056306
NP_659064,NP_149061
NP_766094,NP_150279
NP_080946,NP_001276017
NP_083846,NP_055431
NP_758456,NP_852615
NP_808587,NP_001012997
NP_766171,NP_065164
NP_848841,NP_640338
NP_598496,NP_001185808
NP_001171439,NP_872357
NP_001028512,NP_001099051
NP_919327,NP_060469
NP_031738,NP_003984
NP_671753,NP_525022
NP_001028490,NP_705831
NP_848867,NP_001013679
NP_081599,NP_001013716
NP_001074494,NP_203528
NP_291083,NP_444511
NP_898939,NP_439896
NP_899202,NP_443082
NP_848708,NP_443094
NP_033606,NP_997224
NP_848790,NP_001025029
NP_001152848,NP_542178
NP_940811,NP_001229577
NP_663513,NP_954580
NP_001028331,NP_689670
NP_083543,NP_932074
NP_796352,NP_065775
NP_001074019,NP_570966
NP_619618,NP_055489
NP_001007584,NP_116124
NP_852060,NP_036425
NP_775560,NP_848511
NP_766241,NP_065075
NP_536691,NP_937886
NP_542439,NP_942595
NP_001153838,NP_542782
NP_780760,NP_149072
NP_569716,NP_569057
NP_082484,NP_001093136
NP_001158070,NP_892017
NP_663330,NP_689480
NP_766394,NP_001002860
NP_001239011,NP_001229416
NP_084444,NP_001272368
NP_082197,NP_689740
NP_080459,NP_060712
NP_766548,NP_777582
NP_001003917,NP_001070666
NP_598618,NP_061923
NP_598667,NP_003430
NP_598875,NP_660152
NP_062330,NP_036604
NP_659084,NP_060542
NP_001074530,NP_060899
NP_663402,NP_663729
NP_001074811,NP_942122
NP_083097,NP_113615
NP_080473,NP_076991
NP_001074751,NP_056340
NP_001074510,NP_037397
NP_780521,NP_689769
NP_631974,NP_612201
NP_001182655,NP_612353
NP_848734,NP_612367
NP_001028434,NP_612405
NP_084509,NP_612430
NP_001153650,NP_612442
NP_932114,NP_060862
NP_001028407,NP_001273562
NP_001074866,NP_001185879
NP_780665,NP_631905
NP_082391,NP_631908
NP_659164,NP_631918
NP_001164038,NP_001229825
NP_001002004,NP_055495
NP_001104591,NP_005427
NP_001161380,NP_001263247
NP_848926,NP_057114
NP_083438,NP_660334
NP_848495,NP_689498
NP_001074689,NP_001004334
NP_077166,NP_653191
NP_766100,NP_653219
NP_955013,NP_001034706
NP_083162,NP_653249
NP_001028308,NP_060615
NP_663584,NP_115800
NP_666066,NP_699160
NP_001165677,NP_997646
NP_666805,NP_001005200
NP_001074619,NP_689484
NP_722489,NP_001092271
NP_001103986,NP_689699
NP_776106,NP_689724
NP_766156,NP_001275708
NP_780668,NP_001035878
NP_001139391,NP_689971
NP_690020,NP_954981
NP_733486,NP_001185767
NP_001074402,NP_694960
NP_083495,NP_699172
NP_700457,NP_001272414
NP_705791,NP_149079
NP_705812,NP_001273424
NP_722481,NP_872586
NP_001096081,NP_443160
NP_001128189,NP_689482
NP_766327,NP_004482
NP_001025150,NP_055464
NP_808312,NP_733793
NP_001036184,NP_001153619
NP_742114,NP_872418
NP_766065,NP_056504
NP_766089,NP_001012772
NP_766287,NP_055762
NP_766297,NP_819056
NP_766442,NP_872293
NP_766486,NP_954649
NP_001096652,NP_775106
NP_775573,NP_001073941
NP_775627,NP_078866
NP_536703,NP_775756
NP_001034194,NP_775876
NP_808524,NP_775928
NP_778186,NP_060498
NP_780316,NP_001243369
NP_780465,NP_065784
NP_780650,NP_872299
NP_780681,NP_001009881
NP_861540,NP_783165
NP_789813,NP_085131
NP_795891,NP_073751
NP_795926,NP_065895
NP_796026,NP_659464
NP_796085,NP_001135419
NP_796089,NP_848545
NP_796305,NP_872431
NP_861536,NP_689659
NP_808274,NP_742066
NP_001271199,NP_001124396
NP_808368,NP_056066
NP_848491,NP_940983
NP_848745,NP_848658
NP_001005248,NP_852608
NP_001028314,NP_849163
NP_001034651,NP_859077
NP_778198,NP_874363
NP_898960,NP_653280
NP_898961,NP_001274420
NP_918953,NP_001025032
NP_081744,NP_938079
NP_001074633,NP_001096123
NP_796266,NP_055468
NP_065633,NP_065876
NP_001019775,NP_056014
NP_849243,NP_065988
XP_355890,NP_001157394
NP_001161370,NP_001161707
NP_001074519,NP_689739
NP_001074398,NP_055418
NP_001092306,NP_064603
NP_032418,NP_001245335
NP_932141,NP_001154901
NP_766214,NP_061862
NP_084185,NP_001157950
NP_082024,NP_114129
NP_081316,NP_001041730
NP_899048,NP_056121
NP_001240743,NP_055929
NP_084025,NP_115548
NP_001013400,NP_001005214
NP_001075125,NP_001136123
NP_082757,NP_996769
NP_001013779,NP_001129396
NP_001170883,NP_065849
NP_001156393,NP_203748
NP_001107871,NP_005086
NP_001274093,NP_057404
NP_996856,NP_996880
NP_083833,NP_997229
NP_001093094,NP_055062
NP_001093106,NP_065760
NP_001161229,NP_062618
NP_919336,NP_001122098
NP_001094977,NP_001073980
NP_001075225,NP_997246
XP_355880,NP_001257877
NP_444430,NP_001257
NP_001028632,NP_659475
NP_796199,NP_001095146
NP_001074696,NP_001003665
