from(10090),to(9606)
ENSMUSP00000091885,ENSP00000344233
ENSMUSP00000086041,ENSP00000302260
ENSMUSP00000092964,ENSP00000306776
ENSMUSP00000039668,ENSP00000288422
ENSMUSP00000067109,ENSP00000333376
ENSMUSP00000006301,ENSP00000292616
ENSMUSP00000061100,ENSP00000413163
ENSMUSP00000111086,ENSP00000287908
ENSMUSP00000055958,ENSP00000417261
ENSMUSP00000070748,ENSP00000297459
ENSMUSP00000049204,ENSP00000448359
ENSMUSP00000044568,ENSP00000492240
ENSMUSP00000132436,ENSP00000462269
ENSMUSP00000063004,ENSP00000341794
ENSMUSP00000056026,ENSP00000288014
ENSMUSP00000035472,ENSP00000315070
ENSMUSP00000036699,ENSP00000387535
ENSMUSP00000159163,ENSP00000495203
ENSMUSP00000052908,ENSP00000309561
ENSMUSP00000037699,ENSP00000008391
ENSMUSP00000056188,ENSP00000298943
ENSMUSP00000109549,ENSP00000332791
ENSMUSP00000109931,ENSP00000384575
ENSMUSP00000042177,ENSP00000371740
ENSMUSP00000052033,ENSP00000348635
ENSMUSP00000081398,ENSP00000374566
ENSMUSP00000006618,ENSP00000270747
ENSMUSP00000057581,ENSP00000296776
ENSMUSP00000059173,ENSP00000317619
ENSMUSP00000061544,ENSP00000291495
ENSMUSP00000055874,ENSP00000316130
ENSMUSP00000060863,ENSP00000366528
ENSMUSP00000142190,ENSP00000355986
ENSMUSP00000076321,ENSP00000326244
ENSMUSP00000084399,ENSP00000368813
ENSMUSP00000093200,ENSP00000456974
ENSMUSP00000099693,ENSP00000358886
ENSMUSP00000047012,ENSP00000498999
ENSMUSP00000048562,ENSP00000380746
ENSMUSP00000035271,ENSP00000358714
ENSMUSP00000016664,ENSP00000325929
ENSMUSP00000051738,ENSP00000329158
ENSMUSP00000102229,ENSP00000360815
ENSMUSP00000019991,ENSP00000357651
ENSMUSP00000041664,ENSP00000284674
ENSMUSP00000073246,ENSP00000402584
ENSMUSP00000046111,ENSP00000307461
ENSMUSP00000126074,ENSP00000356432
ENSMUSP00000109899,ENSP00000360682
ENSMUSP00000055757,ENSP00000303208
ENSMUSP00000049851,ENSP00000457016
ENSMUSP00000051414,ENSP00000335094
ENSMUSP00000129434,ENSP00000427888
ENSMUSP00000078030,ENSP00000433302
ENSMUSP00000032479,ENSP00000317818
ENSMUSP00000056555,ENSP00000371397
ENSMUSP00000081044,ENSP00000305919
ENSMUSP00000050854,ENSP00000364405
ENSMUSP00000102319,ENSP00000308315
ENSMUSP00000039313,ENSP00000315386
ENSMUSP00000043416,ENSP00000311712
ENSMUSP00000064462,ENSP00000357588
ENSMUSP00000040860,ENSP00000357384
ENSMUSP00000099660,ENSP00000362570
ENSMUSP00000139406,ENSP00000499459
ENSMUSP00000053808,ENSP00000373998
ENSMUSP00000012161,ENSP00000485276
ENSMUSP00000070280,ENSP00000409443
ENSMUSP00000080480,ENSP00000358147
ENSMUSP00000062590,ENSP00000366876
ENSMUSP00000130116,ENSP00000313121
ENSMUSP00000136621,ENSP00000271357
ENSMUSP00000085440,ENSP00000388537
ENSMUSP00000052871,ENSP00000315203
ENSMUSP00000132628,ENSP00000342981
ENSMUSP00000114028,ENSP00000468354
ENSMUSP00000156253,ENSP00000330485
ENSMUSP00000060233,ENSP00000221462
ENSMUSP00000045024,ENSP00000282226
ENSMUSP00000032093,ENSP00000492363
ENSMUSP00000079362,ENSP00000430242
ENSMUSP00000090829,ENSP00000354963
ENSMUSP00000066314,ENSP00000349124
ENSMUSP00000028689,ENSP00000367888
ENSMUSP00000109699,ENSP00000443985
ENSMUSP00000105410,ENSP00000311778
ENSMUSP00000053547,ENSP00000380690
ENSMUSP00000110813,ENSP00000380747
ENSMUSP00000125874,ENSP00000291458
ENSMUSP00000113509,ENSP00000334037
ENSMUSP00000112600,ENSP00000409016
ENSMUSP00000045637,ENSP00000439287
ENSMUSP00000077135,ENSP00000430886
ENSMUSP00000051079,ENSP00000332900
ENSMUSP00000052172,ENSP00000380074
ENSMUSP00000130177,ENSP00000327866
ENSMUSP00000054883,ENSP00000376395
ENSMUSP00000101758,ENSP00000270824
ENSMUSP00000126441,ENSP00000348298
ENSMUSP00000068046,ENSP00000352282
ENSMUSP00000110014,ENSP00000507846
ENSMUSP00000001792,ENSP00000378155
ENSMUSP00000048320,ENSP00000421809
ENSMUSP00000127113,ENSP00000425730
ENSMUSP00000136676,ENSP00000266682
ENSMUSP00000020017,ENSP00000488010
ENSMUSP00000088265,ENSP00000280295
ENSMUSP00000124872,ENSP00000375909
ENSMUSP00000110435,ENSP00000273666
ENSMUSP00000110209,ENSP00000411645
ENSMUSP00000038568,ENSP00000254337
ENSMUSP00000123728,ENSP00000393667
ENSMUSP00000048263,ENSP00000444896
ENSMUSP00000059658,ENSP00000307369
ENSMUSP00000015346,ENSP00000475915
ENSMUSP00000045647,ENSP00000329614
ENSMUSP00000021116,ENSP00000464893
ENSMUSP00000140993,ENSP00000326128
ENSMUSP00000104895,ENSP00000370611
ENSMUSP00000022377,ENSP00000281741
ENSMUSP00000086321,ENSP00000385689
ENSMUSP00000113695,ENSP00000269503
ENSMUSP00000049258,ENSP00000318313
ENSMUSP00000115136,ENSP00000403067
ENSMUSP00000103610,ENSP00000242315
ENSMUSP00000102982,ENSP00000363040
ENSMUSP00000059538,ENSP00000344432
ENSMUSP00000159391,ENSP00000341947
ENSMUSP00000041863,ENSP00000497815
ENSMUSP00000050237,ENSP00000342576
ENSMUSP00000144719,ENSP00000350359
ENSMUSP00000035535,ENSP00000279392
ENSMUSP00000110877,ENSP00000433457
ENSMUSP00000001544,ENSP00000407726
ENSMUSP00000048126,ENSP00000402457
ENSMUSP00000040217,ENSP00000386616
ENSMUSP00000133479,ENSP00000354526
ENSMUSP00000014642,ENSP00000267116
ENSMUSP00000127778,ENSP00000377043
ENSMUSP00000067325,ENSP00000276659
ENSMUSP00000051638,ENSP00000355760
ENSMUSP00000026068,ENSP00000376708
ENSMUSP00000056979,ENSP00000396857
ENSMUSP00000135375,ENSP00000370047
ENSMUSP00000099851,ENSP00000360195
ENSMUSP00000038675,ENSP00000405987
ENSMUSP00000047775,ENSP00000335651
ENSMUSP00000102366,ENSP00000484497
ENSMUSP00000106118,ENSP00000481109
ENSMUSP00000105250,ENSP00000219746
ENSMUSP00000034792,ENSP00000306678
ENSMUSP00000109901,ENSP00000507603
ENSMUSP00000096040,ENSP00000351310
ENSMUSP00000053157,ENSP00000358016
ENSMUSP00000024840,ENSP00000392660
ENSMUSP00000146215,ENSP00000318770
ENSMUSP00000064443,ENSP00000469205
ENSMUSP00000039724,ENSP00000362444
ENSMUSP00000028363,ENSP00000328420
ENSMUSP00000089703,ENSP00000324532
ENSMUSP00000055763,ENSP00000413592
ENSMUSP00000051206,ENSP00000342336
ENSMUSP00000113708,ENSP00000416707
ENSMUSP00000053110,ENSP00000308149
ENSMUSP00000074129,ENSP00000283928
ENSMUSP00000056642,ENSP00000438264
ENSMUSP00000060855,ENSP00000420976
ENSMUSP00000042702,ENSP00000493946
ENSMUSP00000101022,ENSP00000292574
ENSMUSP00000070369,ENSP00000415030
ENSMUSP00000039443,ENSP00000368666
ENSMUSP00000021029,ENSP00000403932
ENSMUSP00000015628,ENSP00000354891
ENSMUSP00000041671,ENSP00000376071
ENSMUSP00000059139,ENSP00000353998
ENSMUSP00000128620,ENSP00000413632
ENSMUSP00000102417,ENSP00000321021
ENSMUSP00000137298,ENSP00000406052
ENSMUSP00000040370,ENSP00000361932
ENSMUSP00000108651,ENSP00000320081
ENSMUSP00000148196,ENSP00000507413
ENSMUSP00000050103,ENSP00000316628
ENSMUSP00000116057,ENSP00000332208
ENSMUSP00000074159,ENSP00000244565
ENSMUSP00000058217,ENSP00000300179
ENSMUSP00000058253,ENSP00000266383
ENSMUSP00000067324,ENSP00000463762
ENSMUSP00000104046,ENSP00000301204
ENSMUSP00000058996,ENSP00000414330
ENSMUSP00000050388,ENSP00000295317
ENSMUSP00000044250,ENSP00000408527
ENSMUSP00000064587,ENSP00000296097
ENSMUSP00000108715,ENSP00000373331
ENSMUSP00000109588,ENSP00000314543
ENSMUSP00000067684,ENSP00000355026
ENSMUSP00000045988,ENSP00000300128
ENSMUSP00000043636,ENSP00000227756
ENSMUSP00000058371,ENSP00000315111
ENSMUSP00000135020,ENSP00000454268
ENSMUSP00000113298,ENSP00000327846
ENSMUSP00000058152,ENSP00000340975
ENSMUSP00000093770,ENSP00000373167
ENSMUSP00000094513,ENSP00000325266
ENSMUSP00000105593,ENSP00000351482
ENSMUSP00000099511,ENSP00000269053
ENSMUSP00000148795,ENSP00000430128
ENSMUSP00000127368,ENSP00000369853
ENSMUSP00000072836,ENSP00000393675
ENSMUSP00000073221,ENSP00000329803
ENSMUSP00000130532,ENSP00000296597
ENSMUSP00000159146,ENSP00000376397
ENSMUSP00000086347,ENSP00000344929
ENSMUSP00000110544,ENSP00000311320
ENSMUSP00000054134,ENSP00000318607
ENSMUSP00000098200,ENSP00000302578
ENSMUSP00000033267,ENSP00000305465
ENSMUSP00000063107,ENSP00000300399
ENSMUSP00000062507,ENSP00000322460
ENSMUSP00000096973,ENSP00000448955
ENSMUSP00000128676,ENSP00000374565
ENSMUSP00000056043,ENSP00000343021
ENSMUSP00000056940,ENSP00000342411
ENSMUSP00000052243,ENSP00000501642
ENSMUSP00000063887,ENSP00000341550
ENSMUSP00000049012,ENSP00000307801
ENSMUSP00000140208,ENSP00000377126
ENSMUSP00000061167,ENSP00000333948
ENSMUSP00000062410,ENSP00000349358
ENSMUSP00000035240,ENSP00000054650
ENSMUSP00000078190,ENSP00000311257
ENSMUSP00000052585,ENSP00000341031
ENSMUSP00000153717,ENSP00000416289
ENSMUSP00000105878,ENSP00000451223
ENSMUSP00000066860,ENSP00000358211
ENSMUSP00000039357,ENSP00000384690
ENSMUSP00000051922,ENSP00000361245
ENSMUSP00000046033,ENSP00000355064
ENSMUSP00000055267,ENSP00000334879
ENSMUSP00000037447,ENSP00000258796
ENSMUSP00000054638,ENSP00000355306
ENSMUSP00000054990,ENSP00000345464
ENSMUSP00000127571,ENSP00000328228
ENSMUSP00000053567,ENSP00000301215
ENSMUSP00000054330,ENSP00000339802
ENSMUSP00000131620,ENSP00000346404
ENSMUSP00000088670,ENSP00000280481
ENSMUSP00000126515,ENSP00000344749
ENSMUSP00000049592,ENSP00000369344
ENSMUSP00000095320,ENSP00000417003
ENSMUSP00000041941,ENSP00000303252
ENSMUSP00000062702,ENSP00000304108
ENSMUSP00000055326,ENSP00000353129
ENSMUSP00000053869,ENSP00000456548
ENSMUSP00000055692,ENSP00000410007
ENSMUSP00000058000,ENSP00000374482
ENSMUSP00000110709,ENSP00000353128
ENSMUSP00000061488,ENSP00000478993
ENSMUSP00000057488,ENSP00000319651
ENSMUSP00000077422,ENSP00000327533
ENSMUSP00000074499,ENSP00000425493
ENSMUSP00000068192,ENSP00000421899
ENSMUSP00000060331,ENSP00000501355
ENSMUSP00000100561,ENSP00000367965
ENSMUSP00000063016,ENSP00000327506
ENSMUSP00000014927,ENSP00000353646
ENSMUSP00000110975,ENSP00000265827
ENSMUSP00000072895,ENSP00000331857
ENSMUSP00000081819,ENSP00000299481
ENSMUSP00000092907,ENSP00000332823
ENSMUSP00000059199,ENSP00000418018
ENSMUSP00000066561,ENSP00000228705
ENSMUSP00000082800,ENSP00000457205
ENSMUSP00000057901,ENSP00000367193
ENSMUSP00000105303,ENSP00000341819
ENSMUSP00000042007,ENSP00000265342
ENSMUSP00000067364,ENSP00000382330
ENSMUSP00000047291,ENSP00000294794
ENSMUSP00000065746,ENSP00000408792
ENSMUSP00000099680,ENSP00000359034
ENSMUSP00000108332,ENSP00000386413
ENSMUSP00000058447,ENSP00000467107
ENSMUSP00000063050,ENSP00000373566
ENSMUSP00000086710,ENSP00000295569
ENSMUSP00000058050,ENSP00000357810
ENSMUSP00000052755,ENSP00000451845
ENSMUSP00000026360,ENSP00000222573
ENSMUSP00000110414,ENSP00000318086
ENSMUSP00000092020,ENSP00000366628
ENSMUSP00000060598,ENSP00000312753
ENSMUSP00000078084,ENSP00000339830
ENSMUSP00000101701,ENSP00000357581
ENSMUSP00000047600,ENSP00000444565
ENSMUSP00000026548,ENSP00000376384
ENSMUSP00000050823,ENSP00000348380
ENSMUSP00000021168,ENSP00000323087
ENSMUSP00000069947,ENSP00000340434
ENSMUSP00000040546,ENSP00000279024
ENSMUSP00000032459,ENSP00000404251
ENSMUSP00000076624,ENSP00000393840
ENSMUSP00000036772,ENSP00000320815
ENSMUSP00000033180,ENSP00000374049
ENSMUSP00000099572,ENSP00000330631
ENSMUSP00000031914,ENSP00000320849
ENSMUSP00000097600,ENSP00000376246
ENSMUSP00000058008,ENSP00000357080
ENSMUSP00000092690,ENSP00000361680
ENSMUSP00000050267,ENSP00000327738
ENSMUSP00000040221,ENSP00000407301
ENSMUSP00000033567,ENSP00000421172
ENSMUSP00000022985,ENSP00000508228
ENSMUSP00000124462,ENSP00000385545
ENSMUSP00000049912,ENSP00000333374
ENSMUSP00000038757,ENSP00000374218
ENSMUSP00000053766,ENSP00000325674
ENSMUSP00000050687,ENSP00000305702
ENSMUSP00000039452,ENSP00000239462
ENSMUSP00000051694,ENSP00000390423
ENSMUSP00000053080,ENSP00000335612
ENSMUSP00000079361,ENSP00000286688
ENSMUSP00000043245,ENSP00000383911
ENSMUSP00000048829,ENSP00000339390
ENSMUSP00000058783,ENSP00000481684
ENSMUSP00000037627,ENSP00000363943
ENSMUSP00000059913,ENSP00000406020
ENSMUSP00000044054,ENSP00000361036
ENSMUSP00000146090,ENSP00000352606
ENSMUSP00000042642,ENSP00000296980
ENSMUSP00000070770,ENSP00000426260
ENSMUSP00000101276,ENSP00000367125
ENSMUSP00000028329,ENSP00000386348
ENSMUSP00000029143,ENSP00000363529
ENSMUSP00000060591,ENSP00000508182
ENSMUSP00000046219,ENSP00000439128
ENSMUSP00000153678,ENSP00000373752
ENSMUSP00000050199,ENSP00000393987
ENSMUSP00000025940,ENSP00000371572
ENSMUSP00000136919,ENSP00000311122
ENSMUSP00000073984,ENSP00000371243
ENSMUSP00000057725,ENSP00000335397
ENSMUSP00000073453,ENSP00000323246
ENSMUSP00000140027,ENSP00000324651
ENSMUSP00000040208,ENSP00000329140
ENSMUSP00000144272,ENSP00000345555
ENSMUSP00000054747,ENSP00000376081
ENSMUSP00000067049,ENSP00000387546
ENSMUSP00000131795,ENSP00000437132
ENSMUSP00000051069,ENSP00000270617
ENSMUSP00000053835,ENSP00000350050
ENSMUSP00000094095,ENSP00000364018
ENSMUSP00000038233,ENSP00000064778
ENSMUSP00000057942,ENSP00000374234
ENSMUSP00000113088,ENSP00000482285
ENSMUSP00000055178,ENSP00000331062
ENSMUSP00000037246,ENSP00000282466
ENSMUSP00000103771,ENSP00000358575
ENSMUSP00000096379,ENSP00000364765
ENSMUSP00000092122,ENSP00000332162
ENSMUSP00000069238,ENSP00000284382
ENSMUSP00000137628,ENSP00000352039
ENSMUSP00000064494,ENSP00000335292
ENSMUSP00000058882,ENSP00000377980
ENSMUSP00000064120,ENSP00000343348
ENSMUSP00000113286,ENSP00000296721
ENSMUSP00000123588,ENSP00000362372
ENSMUSP00000099931,ENSP00000354623
ENSMUSP00000105850,ENSP00000297848
ENSMUSP00000048427,ENSP00000410910
ENSMUSP00000046524,ENSP00000334153
ENSMUSP00000101719,ENSP00000335677
ENSMUSP00000097538,ENSP00000431459
ENSMUSP00000033500,ENSP00000490793
ENSMUSP00000058887,ENSP00000308733
ENSMUSP00000141073,ENSP00000341051
ENSMUSP00000010280,ENSP00000358753
ENSMUSP00000111256,ENSP00000298050
ENSMUSP00000120778,ENSP00000368688
ENSMUSP00000018623,ENSP00000269127
ENSMUSP00000029545,ENSP00000357622
ENSMUSP00000059389,ENSP00000356992
ENSMUSP00000063660,ENSP00000360538
ENSMUSP00000045029,ENSP00000335158
ENSMUSP00000066921,ENSP00000390410
ENSMUSP00000081954,ENSP00000389630
ENSMUSP00000058732,ENSP00000357301
ENSMUSP00000057270,ENSP00000354730
ENSMUSP00000071318,ENSP00000300811
ENSMUSP00000144496,ENSP00000316775
ENSMUSP00000037257,ENSP00000272520
ENSMUSP00000079598,ENSP00000353346
ENSMUSP00000032683,ENSP00000367185
ENSMUSP00000062245,ENSP00000356912
ENSMUSP00000093434,ENSP00000389278
ENSMUSP00000103897,ENSP00000391299
ENSMUSP00000130504,ENSP00000364502
ENSMUSP00000006380,ENSP00000364814
ENSMUSP00000086342,ENSP00000364643
ENSMUSP00000021207,ENSP00000331915
ENSMUSP00000058373,ENSP00000359401
ENSMUSP00000123514,ENSP00000355042
ENSMUSP00000042955,ENSP00000383185
ENSMUSP00000061410,ENSP00000380610
ENSMUSP00000059732,ENSP00000332806
ENSMUSP00000057116,ENSP00000403438
ENSMUSP00000093622,ENSP00000351810
ENSMUSP00000086703,ENSP00000377769
ENSMUSP00000109065,ENSP00000418735
ENSMUSP00000092569,ENSP00000312379
ENSMUSP00000048642,ENSP00000360829
ENSMUSP00000047627,ENSP00000332284
ENSMUSP00000043142,ENSP00000360112
ENSMUSP00000066637,ENSP00000450570
ENSMUSP00000052010,ENSP00000355719
ENSMUSP00000051464,ENSP00000401498
ENSMUSP00000142586,ENSP00000407497
ENSMUSP00000155111,ENSP00000385277
ENSMUSP00000053641,ENSP00000373572
ENSMUSP00000064819,ENSP00000299977
ENSMUSP00000090873,ENSP00000380671
ENSMUSP00000139504,ENSP00000476792
ENSMUSP00000057103,ENSP00000298542
ENSMUSP00000119467,ENSP00000284245
ENSMUSP00000058055,ENSP00000361556
ENSMUSP00000101481,ENSP00000354943
ENSMUSP00000088768,ENSP00000377948
ENSMUSP00000080280,ENSP00000369400
ENSMUSP00000110312,ENSP00000278949
ENSMUSP00000111393,ENSP00000331288
ENSMUSP00000130264,ENSP00000446100
ENSMUSP00000117600,ENSP00000377086
ENSMUSP00000100061,ENSP00000295966
ENSMUSP00000103857,ENSP00000275053
ENSMUSP00000144096,ENSP00000472467
ENSMUSP00000077943,ENSP00000509174
ENSMUSP00000059574,ENSP00000327599
ENSMUSP00000036912,ENSP00000280325
ENSMUSP00000078547,ENSP00000341564
ENSMUSP00000092277,ENSP00000312700
ENSMUSP00000058156,ENSP00000355614
ENSMUSP00000026519,ENSP00000303490
ENSMUSP00000027533,ENSP00000386389
ENSMUSP00000017339,ENSP00000335384
ENSMUSP00000063021,ENSP00000310631
ENSMUSP00000114056,ENSP00000512689
ENSMUSP00000034986,ENSP00000358762
ENSMUSP00000064084,ENSP00000341905
ENSMUSP00000036482,ENSP00000296564
ENSMUSP00000068629,ENSP00000374507
ENSMUSP00000139144,ENSP00000420854
ENSMUSP00000021558,ENSP00000402970
ENSMUSP00000133637,ENSP00000286744
ENSMUSP00000116886,ENSP00000362125
ENSMUSP00000103317,ENSP00000427567
ENSMUSP00000055772,ENSP00000453854
ENSMUSP00000023747,ENSP00000337998
ENSMUSP00000127539,ENSP00000508967
ENSMUSP00000070488,ENSP00000440207
ENSMUSP00000129238,ENSP00000294964
ENSMUSP00000100503,ENSP00000259569
ENSMUSP00000065633,ENSP00000260283
ENSMUSP00000084977,ENSP00000365908
ENSMUSP00000059864,ENSP00000264819
ENSMUSP00000054804,ENSP00000306522
ENSMUSP00000091620,ENSP00000254846
ENSMUSP00000036003,ENSP00000263635
ENSMUSP00000028369,ENSP00000309538
ENSMUSP00000112226,ENSP00000361780
ENSMUSP00000083155,ENSP00000354483
ENSMUSP00000134222,ENSP00000432845
ENSMUSP00000115871,ENSP00000264313
ENSMUSP00000098723,ENSP00000316891
ENSMUSP00000104405,ENSP00000502693
ENSMUSP00000054702,ENSP00000394510
ENSMUSP00000049474,ENSP00000352614
ENSMUSP00000125993,ENSP00000416797
ENSMUSP00000038379,ENSP00000393922
ENSMUSP00000064467,ENSP00000350136
ENSMUSP00000019697,ENSP00000439056
ENSMUSP00000119482,ENSP00000388241
ENSMUSP00000069275,ENSP00000288466
ENSMUSP00000112500,ENSP00000326340
ENSMUSP00000052584,ENSP00000298910
ENSMUSP00000092468,ENSP00000478557
ENSMUSP00000029485,ENSP00000358965
ENSMUSP00000045288,ENSP00000381631
ENSMUSP00000092548,ENSP00000391504
ENSMUSP00000066222,ENSP00000288861
ENSMUSP00000082891,ENSP00000333018
ENSMUSP00000083370,ENSP00000344129
ENSMUSP00000134479,ENSP00000284694
ENSMUSP00000032717,ENSP00000436881
ENSMUSP00000092344,ENSP00000481937
ENSMUSP00000136013,ENSP00000328677
ENSMUSP00000060255,ENSP00000360069
ENSMUSP00000057607,ENSP00000330808
ENSMUSP00000042302,ENSP00000373726
ENSMUSP00000062865,ENSP00000254627
ENSMUSP00000110070,ENSP00000484135
ENSMUSP00000059435,ENSP00000326846
ENSMUSP00000095783,ENSP00000275072
ENSMUSP00000038438,ENSP00000299709
ENSMUSP00000020383,ENSP00000437115
ENSMUSP00000041897,ENSP00000340594
ENSMUSP00000124871,ENSP00000356669
ENSMUSP00000049619,ENSP00000352547
ENSMUSP00000136118,ENSP00000385579
ENSMUSP00000112845,ENSP00000489710
ENSMUSP00000135696,ENSP00000382815
ENSMUSP00000100529,ENSP00000308292
ENSMUSP00000130888,ENSP00000306324
ENSMUSP00000127596,ENSP00000342254
ENSMUSP00000052210,ENSP00000376992
ENSMUSP00000139280,ENSP00000262487
ENSMUSP00000069864,ENSP00000292778
ENSMUSP00000054208,ENSP00000384593
ENSMUSP00000158832,ENSP00000302913
ENSMUSP00000076562,ENSP00000305244
ENSMUSP00000059079,ENSP00000392028
ENSMUSP00000040946,ENSP00000265742
ENSMUSP00000147537,ENSP00000367157
ENSMUSP00000103069,ENSP00000347823
ENSMUSP00000104156,ENSP00000460475
ENSMUSP00000139132,ENSP00000501524
ENSMUSP00000130924,ENSP00000459579
ENSMUSP00000016106,ENSP00000311218
ENSMUSP00000061753,ENSP00000317614
ENSMUSP00000060589,ENSP00000333591
ENSMUSP00000020564,ENSP00000264554
ENSMUSP00000054731,ENSP00000338034
ENSMUSP00000158891,ENSP00000385158
ENSMUSP00000010985,ENSP00000415662
ENSMUSP00000103202,ENSP00000479396
ENSMUSP00000038486,ENSP00000293443
ENSMUSP00000140410,ENSP00000455434
ENSMUSP00000115881,ENSP00000392353
ENSMUSP00000047231,ENSP00000411181
ENSMUSP00000093699,ENSP00000345295
ENSMUSP00000131065,ENSP00000333358
ENSMUSP00000022386,ENSP00000452535
ENSMUSP00000097780,ENSP00000381490
ENSMUSP00000055984,ENSP00000293922
ENSMUSP00000113936,ENSP00000457353
ENSMUSP00000047573,ENSP00000345985
ENSMUSP00000156533,ENSP00000361518
ENSMUSP00000094321,ENSP00000315370
ENSMUSP00000025924,ENSP00000294244
ENSMUSP00000109804,ENSP00000374183
ENSMUSP00000123803,ENSP00000380996
ENSMUSP00000027476,ENSP00000511992
ENSMUSP00000029007,ENSP00000360376
ENSMUSP00000088051,ENSP00000349678
ENSMUSP00000055293,ENSP00000367638
ENSMUSP00000030408,ENSP00000361895
ENSMUSP00000101530,ENSP00000363139
ENSMUSP00000114099,ENSP00000310435
ENSMUSP00000030862,ENSP00000294485
ENSMUSP00000075540,ENSP00000367173
ENSMUSP00000030971,ENSP00000334952
ENSMUSP00000056693,ENSP00000343118
ENSMUSP00000076957,ENSP00000304410
ENSMUSP00000032261,ENSP00000344563
ENSMUSP00000041180,ENSP00000310338
ENSMUSP00000031709,ENSP00000411145
ENSMUSP00000096377,ENSP00000471454
ENSMUSP00000159104,ENSP00000342137
ENSMUSP00000103560,ENSP00000471272
ENSMUSP00000103566,ENSP00000417035
ENSMUSP00000032926,ENSP00000279396
ENSMUSP00000016124,ENSP00000357603
ENSMUSP00000106436,ENSP00000262109
ENSMUSP00000092988,ENSP00000314196
ENSMUSP00000013302,ENSP00000384117
ENSMUSP00000062120,ENSP00000390837
ENSMUSP00000034846,ENSP00000378438
ENSMUSP00000136872,ENSP00000388723
ENSMUSP00000035110,ENSP00000405423
ENSMUSP00000146463,ENSP00000376647
ENSMUSP00000105923,ENSP00000377634
ENSMUSP00000093183,ENSP00000377369
ENSMUSP00000068402,ENSP00000335285
ENSMUSP00000138090,ENSP00000373828
ENSMUSP00000131277,ENSP00000346065
ENSMUSP00000136337,ENSP00000393161
ENSMUSP00000044833,ENSP00000377723
ENSMUSP00000038613,ENSP00000364526
ENSMUSP00000095260,ENSP00000269197
ENSMUSP00000055956,ENSP00000481657
ENSMUSP00000049708,ENSP00000365529
ENSMUSP00000108783,ENSP00000317534
ENSMUSP00000157165,ENSP00000419542
ENSMUSP00000028410,ENSP00000386840
ENSMUSP00000049346,ENSP00000477059
ENSMUSP00000080820,ENSP00000340839
ENSMUSP00000060157,ENSP00000316794
ENSMUSP00000079730,ENSP00000378504
ENSMUSP00000127249,ENSP00000495726
ENSMUSP00000107806,ENSP00000440038
ENSMUSP00000140184,ENSP00000469759
ENSMUSP00000030533,ENSP00000289815
ENSMUSP00000101480,ENSP00000363557
ENSMUSP00000039482,ENSP00000334040
ENSMUSP00000143705,ENSP00000374552
ENSMUSP00000090850,ENSP00000415822
ENSMUSP00000128815,ENSP00000454012
ENSMUSP00000139354,ENSP00000304078
ENSMUSP00000096356,ENSP00000328016
ENSMUSP00000118761,ENSP00000458316
ENSMUSP00000022566,ENSP00000398560
ENSMUSP00000129557,ENSP00000371994
ENSMUSP00000137597,ENSP00000295878
ENSMUSP00000069318,ENSP00000319464
ENSMUSP00000129613,ENSP00000429216
ENSMUSP00000062178,ENSP00000350976
ENSMUSP00000128627,ENSP00000320794
ENSMUSP00000124969,ENSP00000306627
ENSMUSP00000052056,ENSP00000369436
ENSMUSP00000047251,ENSP00000411268
ENSMUSP00000110751,ENSP00000367356
ENSMUSP00000062637,ENSP00000334379
ENSMUSP00000128826,ENSP00000308727
ENSMUSP00000046987,ENSP00000411898
